City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,osorno,-40.5667,-73.15,10.170000000000016,46,75,8.75,CL,1698612472
329,petropavlovsk-kamchatsky,53.0452,158.6483,3.0300000000000296,59,100,2.0,RU,1698612457
330,hithadhoo,-0.6,73.0833,26.970000000000027,82,99,6.92,MV,1698612431
331,badger,64.8,-147.5333,2.0600000000000023,78,20,2.06,US,1698612449
332,poronaysk,49.2167,143.1167,0.30000000000001137,70,48,1.0,RU,1698612473
333,weyburn,49.6668,-103.8511,-2.8799999999999955,74,100,6.17,CA,1698612330
334,puerto rico,-26.796,-55.024,26.150000000000034,90,8,2.03,AR,1698612069
335,changyon,38.2508,125.0961,11.700000000000045,93,89,1.82,KP,1698612473
336,al jawf,29.5,38.75,17.200000000000045,76,75,4.75,SA,1698612473
337,usinsk,65.9939,57.5281,-11.629999999999995,87,100,2.68,RU,1698612442
338,sao vicente,-23.9631,-46.3919,27.100000000000023,72,100,2.68,BR,1698612474
339,acajutla,13.5928,-89.8275,27.090000000000032,82,100,6.1,SV,1698612474
340,weihai,37.5017,122.1136,16.54000000000002,84,0,4.69,CN,1698612474
341,sanghar,26.0466,68.9481,26.53000000000003,35,2,2.51,PK,1698612475
342,egilsstadir,65.2653,-14.3948,0.9500000000000455,100,100,1.54,IS,1698612475
343,ipilan,8.8431,117.9033,26.920000000000016,83,23,4.02,PH,1698612475
344,jaunpiebalga,57.1833,26.05,-0.5600000000000023,95,100,5.09,LV,1698612475
345,bishkul,54.7803,69.1033,-1.1899999999999977,96,100,8.23,KZ,1698612475
346,cerro de ortega,18.75,-103.7667,30.650000000000034,63,92,3.46,MX,1698612475
347,williams lake,52.1415,-122.1445,3.920000000000016,47,40,3.09,CA,1698612476
348,villa angela,-27.5738,-60.7153,36.69,28,41,3.65,AR,1698612476
349,jinghong,21.991,100.7341,19.110000000000014,99,100,1.11,CN,1698612476
350,ad dawadimi,24.5077,44.3924,23.640000000000043,35,99,4.48,SA,1698612476
351,prado,-17.3411,-39.2208,24.79000000000002,76,57,6.46,BR,1698612476
352,toppenish,46.3774,-120.3087,9.29000000000002,27,2,1.85,US,1698612477
353,betio village,1.358,172.9211,30.02000000000004,72,100,3.95,KI,1698612477
354,mar del plata,-38.0023,-57.5575,17.010000000000048,49,0,7.72,AR,1698612477
355,miles city,46.4083,-105.8406,-2.4599999999999795,68,75,5.14,US,1698612477
356,abuja,9.0574,7.4898,26.08000000000004,60,100,0.08,NG,1698612301
357,holualoa,19.6228,-155.9522,26.970000000000027,75,20,3.6,US,1698612430
358,vuktyl,63.8567,57.3094,-7.159999999999968,70,100,4.47,RU,1698612478
359,papao,-17.75,-149.55,27.82000000000005,81,2,7.69,PF,1698612478
360,lebanon,36.2081,-86.2911,27.100000000000023,53,100,3.6,US,1698612478
361,sitka,57.0531,-135.33,7.939999999999998,66,0,1.54,US,1698612415
362,walvis bay,-22.9575,14.5053,14.710000000000036,84,0,2.87,NA,1698612478
363,jatiroto,-7.8833,111.1167,23.439999999999998,85,37,1.21,ID,1698612478
364,klyuchi,52.2667,79.1667,-0.7399999999999523,92,100,1.62,RU,1698612421
365,gijang,35.2442,129.2139,8.850000000000023,70,44,1.73,KR,1698612479
366,kidal,18.4411,1.4078,29.950000000000045,10,0,3.74,ML,1698612479
367,bilibino,68.0546,166.4372,-23.50999999999999,92,10,2.22,RU,1698612416
368,kodinsk,58.6881,99.1844,-6.419999999999959,79,48,1.31,RU,1698612479
369,argo,37.6333,22.7333,18.77000000000004,68,3,1.1,GR,1698612479
370,kurchatov,51.6601,35.6521,5.230000000000018,81,100,1.45,RU,1698612480
371,ongjin,37.9347,125.3619,13.490000000000009,88,75,1.84,KP,1698612480
372,trinidad,-14.8333,-64.9,32.99000000000001,49,75,7.72,BO,1698612464
373,portage la prairie,49.9728,-98.2926,-1.6099999999999568,50,22,4.02,CA,1698612480
374,sombrio,-29.1139,-49.6167,26.650000000000034,85,62,0.86,BR,1698612480
375,ayancik,41.9447,34.5861,19.360000000000014,77,100,1.9,TR,1698612481
376,fisterra,42.9049,-9.2629,12.79000000000002,71,100,8.1,ES,1698612481
377,tonekabon,36.8163,50.8738,20.970000000000027,77,40,2.7,IR,1698612481
378,ariquemes,-9.9133,-63.0408,36.10000000000002,34,77,2.55,BR,1698612481
379,nova vicosa,-17.8919,-39.3719,24.890000000000043,77,27,6.94,BR,1698612481
380,aasiaat,68.7098,-52.8699,-6.7099999999999795,81,100,0.82,GL,1698612431
381,kangding,30.0513,101.9603,6.060000000000002,52,6,2.01,CN,1698612482
382,tateyama,34.9833,139.8667,16.350000000000023,62,1,5.74,JP,1698612466
383,novyy urengoy,66.0833,76.6333,-12.279999999999973,90,17,1.66,RU,1698612354
384,warmbad,-28.45,18.7333,18.74000000000001,10,0,9.3,NA,1698612483
385,wajir,1.7471,40.0573,29.52000000000004,56,100,4.78,KE,1698612483
386,lorengau,-2.0226,147.2712,25.640000000000043,87,100,3.27,PG,1698612483
387,whitehorse,60.7161,-135.0538,-2.2099999999999795,93,100,6.17,CA,1698612428
388,alice springs,-23.7,133.8833,13.75,19,42,0.51,AU,1698612358
389,axim,4.8699,-2.2405,26.24000000000001,84,2,2.26,GH,1698612484
390,ghat,24.9647,10.1728,26.960000000000036,19,13,2.83,LY,1698612438
391,nanuque,-17.8392,-40.3539,26.760000000000048,55,2,8.08,BR,1698612484
392,andovoranto,-18.95,49.1,22.82000000000005,90,28,2.08,MG,1698612478
393,manta,-0.95,-80.7333,29.879999999999995,62,75,6.69,EC,1698612485
394,amelia,42.5523,12.4182,17.640000000000043,73,55,1.86,IT,1698612485
395,howard springs,-12.497,131.047,26.950000000000045,88,85,1.31,AU,1698612476
396,tokar,18.4254,37.729,29.910000000000025,71,9,4.63,SD,1698612485
397,guerrero negro,27.9769,-114.0611,24.189999999999998,50,0,5.98,MX,1698612446
398,dwarka,22.2394,68.9678,27.32000000000005,70,76,4.04,IN,1698612485
399,ranot,7.7777,100.3213,27.120000000000005,77,78,1.74,TH,1698612486
400,muroto-misakicho,33.2833,134.15,16.689999999999998,58,0,2.45,JP,1698612444
401,san sebastian de la gomera,28.0916,-17.1133,23.200000000000045,78,0,0.0,ES,1698612486
402,zouerate,22.7187,-12.4521,30.260000000000048,13,72,2.91,MR,1698612486
403,jatibonico,21.9419,-79.17,28.79000000000002,62,90,6.4,CU,1698612486
404,cannonvale,-20.2833,148.7,23.660000000000025,59,18,3.98,AU,1698612459
405,peace river,56.2501,-117.286,-1.829999999999984,80,100,3.09,CA,1698612487
406,namsos,64.4662,11.4957,-0.9699999999999704,93,88,1.54,NO,1698612487
407,moanda,-1.5575,13.2178,23.560000000000002,89,70,0.44,GA,1698612487
408,guiratinga,-16.3494,-53.7583,31.560000000000002,40,96,2.6,BR,1698612487
409,severo-yeniseyskiy,60.3725,93.0408,-15.239999999999952,99,93,1.34,RU,1698612488
410,pedra branca,-5.4542,-39.7172,29.140000000000043,29,43,1.92,BR,1698612488
411,taishan,22.2514,112.7799,22.439999999999998,92,100,1.73,CN,1698612488
412,teluk nibung,3.001,99.8164,23.77000000000004,95,99,2.09,ID,1698612488
413,korsakov,46.6328,142.7813,-4.089999999999975,67,14,1.51,RU,1698612488
414,oriximina,-1.7656,-55.8661,35.47000000000003,33,13,2.75,BR,1698612489
415,jinshi,29.6049,111.8701,17.82000000000005,75,0,1.44,CN,1698612489
416,westport,41.1415,-73.3579,11.990000000000009,90,100,4.12,US,1698612307
417,santa elena de uairen,4.6167,-61.1333,25.100000000000023,61,100,2.62,VE,1698612489
418,dunhua,43.3725,128.2425,4.980000000000018,71,29,2.49,CN,1698612489
419,rota,36.6224,-6.3586,19.07000000000005,77,100,4.63,ES,1698612490
420,cheney,47.4874,-117.5758,6.660000000000025,51,20,1.54,US,1698612371
421,dzilam gonzalez,21.2833,-88.9333,29.720000000000027,53,5,5.14,MX,1698612490
422,vyksa,55.3175,42.1744,-0.08999999999997499,89,100,4.66,RU,1698612491
423,la passe,45.5549,-0.8967,13.32000000000005,91,100,4.77,FR,1698612491
424,paradip garh,20.3167,86.6167,23.160000000000025,72,49,2.73,IN,1698612491
425,pauini,-7.7136,-66.9764,26.100000000000023,82,100,0.75,BR,1698612426
426,ibotirama,-12.1853,-43.2206,33.79000000000002,18,69,2.84,BR,1698612415
427,terbanggi besar,-4.8667,105.2333,22.879999999999995,84,84,2.17,ID,1698612492
428,tolanaro,-25.0319,46.9987,24.04000000000002,73,0,5.14,MG,1698612483
429,saint-jean-de-monts,46.7833,-2.0667,15.28000000000003,68,100,7.69,FR,1698612492
430,thurso,58.5927,-3.5259,8.140000000000043,75,65,8.52,GB,1698612331
431,shortandy,51.7006,70.9994,4.460000000000036,100,100,4.56,KZ,1698612492
432,flekkefjord,58.2971,6.6607,3.3000000000000114,84,100,11.71,NO,1698612492
433,flying fish cove,-10.4217,105.6791,24.82000000000005,88,75,4.12,CX,1698612493
434,sandakan,5.8402,118.1179,25.82000000000005,94,40,1.54,MY,1698612493
435,sungai penuh,-2.0833,101.3833,16.650000000000034,85,35,1.63,ID,1698612493
436,hasaki,35.7333,140.8333,10.220000000000027,66,0,7.68,JP,1698612493
437,alofi,-19.0595,-169.9187,19.939999999999998,100,75,6.69,NU,1698612493
438,zaozersk,69.4005,32.4476,-7.669999999999959,94,100,1.76,RU,1698612494
439,nurabad,34.0734,47.9725,11.220000000000027,33,79,0.76,IR,1698612494
440,moyynkum,44.2914,72.9469,16.100000000000023,54,100,1.54,KZ,1698612494
441,sarangani,5.4033,125.4636,27.670000000000016,72,54,1.5,PH,1698612494
442,ceeldheer,3.8488,47.1806,24.5,86,100,2.28,SO,1698612494
443,okahao,-17.885,15.0667,25.57000000000005,13,6,6.04,NA,1698612468
444,saldanha,-33.0117,17.9442,17.03000000000003,55,0,7.21,ZA,1698612453
445,heringen,50.888,10.0072,12.439999999999998,78,100,7.7,DE,1698612495
446,mataro,41.5421,2.4445,19.340000000000032,78,100,0.89,ES,1698612495
447,mermoz boabab,14.7065,-17.4758,27.879999999999995,83,0,3.09,SN,1698612495
448,eirunepe,-6.6603,-69.8736,25.80000000000001,83,100,1.25,BR,1698612495
449,port saint john's,-31.6229,29.5448,15.100000000000023,60,100,3.52,ZA,1698612496
450,valle de la pascua,9.2155,-66.0073,34.03000000000003,41,79,0.75,VE,1698612496
451,pizarro,4.9533,-77.366,27.230000000000018,75,76,1.51,CO,1698612277
452,tadine,-21.55,167.8833,21.700000000000045,57,17,5.14,NC,1698612478
453,telimele,10.9167,-13.3333,22.49000000000001,90,55,0.64,GN,1698612496
454,starokucherganovka,46.3248,47.9555,8.960000000000036,87,0,3.0,RU,1698612497
455,yulinshi,38.2906,109.7494,10.520000000000039,39,0,0.4,CN,1698612497
456,bucerias,20.75,-105.3333,30.55000000000001,70,75,5.14,MX,1698612241
457,karukh,34.4811,62.5863,17.390000000000043,36,2,3.06,AF,1698612497
458,ust'-kut,56.7938,105.7672,-7.529999999999973,84,96,1.79,RU,1698612462
459,pitiquito,30.7,-112.0833,28.24000000000001,22,0,4.03,MX,1698612498
460,sangkhla buri,15.1555,98.4536,22.400000000000034,96,82,0.67,TH,1698612498
461,south venice,27.0531,-82.4243,31.02000000000004,60,1,2.68,US,1698612498
462,akureyri,65.6835,-18.0878,-5.039999999999964,93,0,2.06,IS,1698612418
463,antsiranana,-12.2787,49.2917,24.840000000000032,78,19,7.29,MG,1698612445
464,puerto armuelles,8.2833,-82.8667,28.99000000000001,75,43,4.47,PA,1698612499
465,ancud,-41.8697,-73.8203,8.420000000000016,60,50,10.0,CL,1698612427
466,kargat,55.1956,80.2811,-6.8799999999999955,88,100,3.19,RU,1698612500
467,maroantsetra,-15.4333,49.7333,23.99000000000001,87,35,1.29,MG,1698612500
468,buka,40.8108,69.1986,19.08000000000004,36,37,1.31,UZ,1698612500
469,bengkulu,-3.8004,102.2655,22.629999999999995,91,100,0.74,ID,1698612500
470,stephenville,32.2207,-98.2023,5.520000000000039,93,100,6.69,US,1698612500
471,lata,40.1629,-8.3327,17.120000000000005,96,74,2.05,PT,1698612501
472,noosa heads,-26.3833,153.15,18.950000000000045,71,6,2.27,AU,1698612501
473,usogorsk,63.4106,48.6872,-3.519999999999982,83,100,2.69,RU,1698612501
474,suksun,57.1431,57.3949,-1.8899999999999864,93,100,6.96,RU,1698612501
475,atherton,53.5237,-2.4935,11.140000000000043,93,97,2.35,GB,1698612502
476,fort st. john,56.2499,-120.8529,-3.0600000000000023,74,100,1.54,CA,1698612502
477,mangatarem,15.7874,120.2921,24.25,86,30,2.18,PH,1698612502
478,kisangani,0.5167,25.2,24.57000000000005,74,80,0.97,CD,1698612502
479,harstad,68.799,16.5293,-0.46999999999997044,91,91,0.89,NO,1698612502
480,mariental,-24.6333,17.9667,21.189999999999998,14,7,8.13,NA,1698612503
481,padang,-0.9492,100.3543,25.03000000000003,89,100,1.43,ID,1698612281
482,hotan,37.0997,79.9269,13.810000000000002,20,89,1.43,CN,1698612503
483,banda aceh,5.5577,95.3222,25.79000000000002,83,94,1.38,ID,1698612420
484,strathalbyn,-35.2667,138.9,15.060000000000002,91,28,4.61,AU,1698612503
485,tatsinskiy,48.1968,41.2756,9.770000000000039,80,42,3.3,RU,1698612503
486,bafata,12.1667,-14.75,25.82000000000005,87,48,2.28,GW,1698612504
487,atoyac de alvarez,17.2,-100.4333,29.07000000000005,81,49,2.45,MX,1698612504
488,burutu,5.3509,5.5076,26.75,88,100,2.48,NG,1698612504
489,poltavka,54.3663,71.7632,-2.25,95,100,7.03,RU,1698612504
490,new norfolk,-42.7826,147.0587,14.720000000000027,68,98,4.24,AU,1698612505
491,cobourg,50.2667,10.9667,11.590000000000032,96,100,0.89,DE,1698612336
492,port moresby,-9.4431,147.1797,24.680000000000007,83,40,3.09,PG,1698612505
493,quang ngai,15.1167,108.8,24.120000000000005,92,97,1.89,VN,1698612463
494,waat,51.1454,6.4958,13.879999999999995,82,75,4.12,DE,1698612506
495,masaka,-0.3338,31.7341,17.640000000000043,89,21,1.68,UG,1698612506
496,anuradhapura,8.3565,80.4173,23.54000000000002,93,100,1.2,LK,1698612506
497,hlukhiv,51.6782,33.9162,5.260000000000048,83,91,1.94,UA,1698612506
498,artesia,33.8658,-118.0831,27.629999999999995,13,0,3.6,US,1698612506
499,undurkhaan,47.3194,110.6556,-2.0,60,26,2.22,MN,1698612478
500,bardai,11.65,7.2333,25.700000000000045,22,52,3.7,NG,1698612507
501,kashgar,39.4547,75.9797,13.560000000000002,33,0,3.0,CN,1698612507
502,egirdir,37.8746,30.8504,12.600000000000023,56,100,0.46,TR,1698612507
503,chinsali,-10.5414,32.0816,23.02000000000004,45,81,0.69,ZM,1698612507
504,saint-pierre,-21.3393,55.4781,24.82000000000005,78,100,1.54,RE,1698612431
505,vernon,50.2581,-119.2691,8.200000000000045,45,28,1.03,CA,1698612508
506,shubarshi,48.5872,57.1869,9.53000000000003,74,0,7.99,KZ,1698612508
507,palmer,42.1584,-72.3287,9.020000000000039,83,100,3.6,US,1698612508
508,remire-montjoly,4.9167,-52.2667,31.02000000000004,66,0,5.66,GF,1698612429
509,lompoc,34.6391,-120.4579,26.55000000000001,30,0,5.14,US,1698612442
510,muang khong,14.1167,105.85,22.27000000000004,97,100,0.77,LA,1698612509
511,praya,14.9215,-23.5087,26.30000000000001,69,75,4.12,CV,1698612509
512,mossel bay,-34.1831,22.146,11.960000000000036,60,0,10.49,ZA,1698612509
513,chebba,35.2372,11.115,24.32000000000005,80,100,6.16,TN,1698612510
514,valparaiso,-33.0393,-71.6273,17.220000000000027,83,100,4.12,CL,1698612428
515,balabac,7.9868,117.0645,27.58000000000004,80,32,4.26,PH,1698612510
516,grafenau,48.8577,13.3974,11.670000000000016,81,81,1.09,DE,1698612510
517,ketchikan,55.3422,-131.6461,5.990000000000009,93,100,2.57,US,1698612432
518,fort bragg,35.139,-79.006,29.08000000000004,48,0,5.14,US,1698612469
519,churapcha,62.0025,132.4325,-9.449999999999989,93,100,2.68,RU,1698612511
520,talnakh,69.4865,88.3972,-17.109999999999957,93,63,1.54,RU,1698612450
521,ambodifotatra,-16.9833,49.85,25.210000000000036,81,86,3.98,MG,1698612511
522,macapa,0.0389,-51.0664,32.99000000000001,49,20,6.17,BR,1698612392
523,bayganin,48.6947,55.8742,10.080000000000041,65,28,10.17,KZ,1698612512
524,khandyga,62.6667,135.6,-6.689999999999998,97,100,0.85,RU,1698612512
525,nadi,-17.8,177.4167,28.0,65,20,2.06,FJ,1698612512
526,glubokiy,48.5217,40.3258,9.430000000000007,84,11,3.67,RU,1698612512
527,kavieng,-2.5744,150.7967,26.170000000000016,86,100,6.39,PG,1698612512
528,nouadhibou,20.931,-17.0347,21.99000000000001,88,0,6.17,MR,1698612437
529,sao joao da barra,-21.6403,-41.0511,28.05000000000001,85,83,10.38,BR,1698612513
530,senanga,-16.1167,23.2667,21.590000000000032,69,88,1.18,ZM,1698612513
531,portland,45.5234,-122.6762,15.550000000000011,40,0,7.72,US,1698612318
532,charlottetown,46.2352,-63.1267,6.160000000000025,69,75,4.63,CA,1698612228
533,alaghsas,17.0187,8.0168,28.370000000000005,10,0,5.11,NE,1698612513
534,nosy varika,-20.5833,48.5333,24.100000000000023,83,91,4.29,MG,1698612514
535,vrangel',42.7297,133.0839,8.010000000000048,64,39,1.07,RU,1698612514
536,ghazni,33.5536,68.4269,10.650000000000034,34,0,1.3,AF,1698612514
537,colonia,50.9333,6.95,13.920000000000016,75,0,4.63,DE,1698612345
538,ulladulla,-35.35,150.4667,18.939999999999998,39,88,3.11,AU,1698612514
539,samana,19.2056,-69.3369,32.120000000000005,79,40,3.09,DO,1698612492
540,rongelap,11.1635,166.8941,28.680000000000007,70,95,8.65,MH,1698612440
541,santa cruz de tenerife,28.4682,-16.2546,25.400000000000034,87,20,1.54,ES,1698612515
542,kuala belait,4.5833,114.1833,25.090000000000032,87,100,2.06,BN,1698612515
543,mount pearl,47.5166,-52.7813,6.75,69,75,10.29,CA,1698612515
544,sarikei,2.1167,111.5167,22.83000000000004,99,100,0.43,MY,1698612516
545,san angelo,31.4638,-100.437,4.1200000000000045,92,100,8.23,US,1698612516
546,homa bay,-0.5273,34.4571,20.80000000000001,81,86,1.04,KE,1698612516
547,san rafael del sur,11.8485,-86.4384,28.54000000000002,92,100,1.86,NI,1698612517
548,chibougamau,49.9168,-74.3659,-0.20999999999997954,55,100,2.57,CA,1698612517
549,ulsteinvik,62.3432,5.8487,5.970000000000027,60,0,3.13,NO,1698612438
550,sao raimundo das mangabeiras,-7.0219,-45.4811,33.85000000000002,20,18,2.08,BR,1698612517
551,morant bay,17.8815,-76.4093,31.510000000000048,79,54,2.99,JM,1698612517
552,nyandoma,61.669,40.1991,-4.979999999999961,90,100,2.16,RU,1698612518
553,crane,31.3974,-102.3501,4.5400000000000205,82,100,8.94,US,1698612472
554,namibe,-15.1961,12.1522,20.220000000000027,84,16,0.93,AO,1698612442
555,villa gesell,-37.2639,-56.973,13.950000000000045,61,100,9.61,AR,1698612518
556,sangmelima,2.9333,11.9833,21.600000000000023,87,52,0.72,CM,1698612310
557,pemba,-12.974,40.5178,27.390000000000043,83,20,3.13,MZ,1698612518
558,barcelos,41.5388,-8.6151,15.470000000000027,85,58,6.4,PT,1698612519
559,sungailiat,-1.85,106.1333,26.920000000000016,76,41,1.77,ID,1698612519
560,ijevan,40.8783,45.1492,17.260000000000048,56,100,1.59,AM,1698612519
561,maun,-19.9833,23.4167,28.980000000000018,30,0,1.54,BW,1698612451
562,pangody,65.85,74.4859,-14.419999999999959,95,18,1.5,RU,1698612491
563,terebovlya,49.3019,25.71,11.700000000000045,69,96,4.12,UA,1698612520
564,mogadishu,2.0371,45.3438,26.460000000000036,81,100,3.2,SO,1698612501
565,abalak,58.1286,68.5944,-4.25,70,100,4.93,RU,1698612520
566,ascension,30.2169,-90.9001,31.140000000000043,52,75,4.12,US,1698612520
567,fada,9.5667,8.3,23.52000000000004,61,83,1.35,NG,1698612520
568,roma,43.2128,-75.4557,8.100000000000023,94,100,1.54,US,1698612439
569,port victoria,0.0939,33.9756,20.910000000000025,85,100,3.08,KE,1698612521
570,candido de abreu,-24.5669,-51.3333,22.720000000000027,95,100,2.26,BR,1698612521
571,posse,-14.0931,-46.3694,32.59000000000003,24,60,1.17,BR,1698612521
572,christchurch,-43.5333,172.6333,14.670000000000016,73,75,9.26,NZ,1698612303
573,al hufuf,25.3646,49.5653,25.189999999999998,61,0,0.0,SA,1698612522
574,winnemucca,40.973,-117.7357,7.03000000000003,23,0,3.09,US,1698612522
575,greenville,35.6127,-77.3663,28.410000000000025,52,0,3.6,US,1698612522
576,narasannapeta,18.4167,84.05,21.860000000000014,76,5,2.5,IN,1698612522
577,shiprock,36.7855,-108.687,13.189999999999998,20,0,9.93,US,1698612522
578,mili,6.0815,171.735,28.350000000000023,79,73,6.42,MH,1698612470
579,kesinga,20.2,83.2333,18.470000000000027,77,0,0.67,IN,1698612523
580,poyarkovo,49.6,128.6833,2.8600000000000136,60,100,1.35,RU,1698612523
581,suva,-18.1416,178.4415,24.710000000000036,94,75,1.03,FJ,1698612220
582,dori,14.0354,-0.0345,32.23000000000002,16,7,2.88,BF,1698612296
583,fale old settlement,-9.3852,-171.2468,28.879999999999995,69,100,5.24,TK,1698612418
584,sinabang,2.4803,96.3801,25.420000000000016,84,100,1.21,ID,1698612524
